# m1 1.0816389649653888 m2 0.889917382856869 m3 1.0105245559467184 
#  t x1 x2 x3 y1 y2 y3 vx1 vx2 vx3 vy1 vy2 vy3
8.500000000000000611e-02 2.840682070839410656e-02 -6.615115296341589346e-01 -8.806544592171147157e-01 1.043282723523013100e+00 -8.266143674294863519e-01 -3.495867410321963908e-01 3.216515865494085635e-01 2.756477007561876635e-01 -6.040362942387793588e-01 4.861229748092762426e-01 7.931972970051066607e-01 -1.244951844045617984e+00
8.600000000000000699e-02 2.872847229494351548e-02 -6.612358819334027693e-01 -8.812584955113534901e-01 1.043768846497822311e+00 -8.258211701324812415e-01 -3.508316928762419962e-01 3.213744012474609724e-01 2.742111979843967484e-01 -6.024745477171794539e-01 4.856069137408737246e-01 7.967848706346342125e-01 -1.247558858748829769e+00
8.700000000000000788e-02 2.904984669619097709e-02 -6.609616707354183385e-01 -8.818609700590707146e-01 1.044254453411563199e+00 -8.250243852618466267e-01 -3.520792517349908279e-01 3.210976789505647355e-01 2.727555029696662192e-01 -6.008963951555621463e-01 4.850914986738971701e-01 8.003865342728027077e-01 -1.250178973266242055e+00
8.799999999999999489e-02 2.937094437514154235e-02 -6.606889152324486592e-01 -8.824618664542263069e-01 1.044739544910237017e+00 -8.242239987275737922e-01 -3.533294307082570640e-01 3.208214179108270780e-01 2.712803683882953343e-01 -5.993016168776730268e-01 4.845767265441591753e-01 8.040023545583375730e-01 -1.252812243003352144e+00
8.899999999999999578e-02 2.969176579305236874e-02 -6.604176348640603544e-01 -8.830611680711040190e-01 1.045224121636781245e+00 -8.234199963730154392e-01 -3.545822429512603957e-01 3.205456163833769745e-01 2.697855431350013600e-01 -5.976899898802459088e-01 4.840625942968967421e-01 8.076323978165643735e-01 -1.255458723099749818e+00
8.999999999999999667e-02 3.001231140943574557e-02 -6.601478493209254061e-01 -8.836588580609843202e-01 1.045708184231078031e+00 -8.226123639751988792e-01 -3.558377016743601295e-01 3.202702726262891542e-01 2.682707722583412835e-01 -5.960612877760507189e-01 4.835490988866883999e-01 8.112767300299850159e-01 -1.258118468403116585e+00
9.099999999999999756e-02 3.033258168206203614e-02 -6.598795785486670784e-01 -8.842549193487603265e-01 1.046191733329964624e+00 -8.218010872451688709e-01 -3.570958201427632539e-01 3.199953849005082174e-01 2.667357968949966573e-01 -5.944152807359401880e-01 4.830362372773721602e-01 8.149354168077204141e-01 -1.260791533442227275e+00
9.199999999999999845e-02 3.065257706696254345e-02 -6.596128427517721216e-01 -8.848493346294962203e-01 1.046674769567242036e+00 -8.209861518283610993e-01 -3.583566116762054721e-01 3.197209514697724742e-01 2.651803542029043670e-01 -5.927517354298802443e-01 4.825240064419644148e-01 8.186085233537777617e-01 -1.263477972398918014e+00
9.299999999999999933e-02 3.097229801843231697e-02 -6.593476623975692563e-01 -8.854420863649260509e-01 1.047157293573683923e+00 -8.201675433050072961e-01 -3.596200896486043685e-01 3.194469706005373388e-01 2.636041772932162242e-01 -5.910704149669477880e-01 4.820124033625793891e-01 8.222961144341038864e-01 -1.266177839078985956e+00
9.400000000000000022e-02 3.129174498903285195e-02 -6.590840582202760478e-01 -8.860331567798930275e-01 1.047639305977046575e+00 -8.193452471905732226e-01 -3.608862674876833765e-01 3.191734405618985027e-01 2.620069951610695114e-01 -5.893710788342823026e-01 4.815014250303495946e-01 8.259982543423808332e-01 -1.268891186881981437e+00
9.500000000000000111e-02 3.161091842959475040e-02 -6.588220512251149463e-01 -8.866225278587273051e-01 1.048120807402076915e+00 -8.185192489362308477e-01 -3.621551586745653806e-01 3.189003596255151063e-01 2.603885326151518242e-01 -5.876534828349744277e-01 4.809910684453471696e-01 8.297150068645212651e-01 -1.271618068769857057e+00
9.600000000000000200e-02 3.192981878922026423e-02 -6.585616626924998274e-01 -8.872101813415622651e-01 1.048601798470522262e+00 -8.176895339293662746e-01 -3.634267767433352336e-01 3.186277260655322463e-01 2.587485102060425590e-01 -5.859173790248772828e-01 4.804813306165059972e-01 8.334464352418177180e-01 -1.274358537234431488e+00
9.700000000000000289e-02 3.224844651528579326e-02 -6.583029141822938080e-01 -8.877960987205871790e-01 1.049082279801138773e+00 -8.168560874941244165e-01 -3.647011352805696882e-01 3.183555381585033706e-01 2.570866441533136704e-01 -5.841625156483246650e-01 4.799722085615445999e-01 8.371926021327003031e-01 -1.277112644263629138e+00
9.800000000000000377e-02 3.256680205344429646e-02 -6.580458275381404487e-01 -8.883802612362354800e-01 1.049562252009700325e+00 -8.160188948919917529e-01 -3.659782479248332998e-01 3.180837941833124516e-01 2.554026462713728240e-01 -5.823886370727416883e-01 4.794636993068899233e-01 8.409535695730530058e-01 -1.279880441306451289e+00
9.900000000000000466e-02 3.288488584762760958e-02 -6.577904248918691188e-01 -8.889626498733081972e-01 1.050041715709007173e+00 -8.151779413224187198e-01 -3.672581283661397467e-01 3.178124924210957714e-01 2.536962238940317360e-01 -5.805954837221320997e-01 4.789557998876021738e-01 8.447293989350406207e-01 -1.282661979236636274e+00
1.000000000000000056e-01 3.320269834004870718e-02 -6.575367286679750789e-01 -8.895432453570303322e-01 1.050520671508894832e+00 -8.143332119234836242e-01 -3.685407903453764011e-01 3.175416311551633175e-01 2.519670797977823784e-01 -5.787827920094276157e-01 4.784485073473001560e-01 8.485201508843933649e-01 -1.285457308314962521e+00
1.010000000000000064e-01 3.352023997120386761e-02 -6.572847615881772798e-01 -8.901220281490397346e-01 1.050999120016242072e+00 -8.134846917725991888e-01 -3.698262476536913756e-01 3.172712086709199020e-01 2.502149121237650653e-01 -5.769502942676845159e-01 4.779418187380879424e-01 8.523258853360965448e-01 -1.288266478150148275e+00
1.020000000000000073e-01 3.383751117987478935e-02 -6.570345466760535436e-01 -8.906989784433073654e-01 1.051477061834980242e+00 -8.126323658872630640e-01 -3.711145141318415441e-01 3.170012232557861687e-01 2.484394142984105713e-01 -5.750977186801128349e-01 4.774357311204820431e-01 8.561466614084306537e-01 -1.291089537658298481e+00
1.030000000000000082e-01 3.415451240313057552e-02 -6.567861072617551255e-01 -8.912740761619875052e-01 1.051954497566100821e+00 -8.117762192258546339e-01 -3.724056036694998184e-01 3.167316731991187684e-01 2.466402749527409066e-01 -5.732247892089233909e-01 4.769302415633397407e-01 8.599825373753036128e-01 -1.293926535020850643e+00
1.040000000000000091e-01 3.447124407632969761e-02 -6.565394669868024335e-01 -8.918473009511964644e-01 1.052431427807664077e+00 -8.109162366884793416e-01 -3.736995302045206802e-01 3.164625567921306448e-01 2.448171778403119003e-01 -5.713312255229782144e-01 4.764253471437880916e-01 8.638335706168179806e-01 -1.296777517640964827e+00
1.049999999999999961e-01 3.478770663312182737e-02 -6.562946498089621272e-01 -8.924186321767194618e-01 1.052907853154807949e+00 -8.100524031178625295e-01 -3.749963077221616370e-01 3.161938723278107655e-01 2.429698017537818555e-01 -5.694167429242312783e-01 4.759210449471542592e-01 8.676998175680109560e-01 -1.299642532098307601e+00
1.059999999999999970e-01 3.510390050544964086e-02 -6.560516800072083710e-01 -8.929880489196436733e-01 1.053383774199755152e+00 -8.091847033002945722e-01 -3.762959502542599366e-01 3.159256181008434639e-01 2.410978204400907043e-01 -5.674810522729447637e-01 4.754173320668962366e-01 8.715813336657052268e-01 -1.302521624102171982e+00
1.069999999999999979e-01 3.541982612355048382e-02 -6.558105821867682428e-01 -8.935555299719166733e-01 1.053859191531822059e+00 -8.083131219666288558e-01 -3.775984718783620964e-01 3.156577924075275043e-01 2.392009025142343426e-01 -5.655238599116677589e-01 4.749142056045350113e-01 8.754781732934046046e-01 -1.305414838442877423e+00
1.079999999999999988e-01 3.573548391595800927e-02 -6.555713812842539623e-01 -8.941210538318283829e-01 1.054334105737426697e+00 -8.074376437933354911e-01 -3.789038867168049718e-01 3.153903935456945362e-01 2.372787113716193774e-01 -5.635448675879641822e-01 4.744116626695874528e-01 8.793903897241689416e-01 -1.308322218941390558e+00
1.089999999999999997e-01 3.605087430950370403e-02 -6.553341025728823821e-01 -8.946845986994163002e-01 1.054808517400096290e+00 -8.065582534036113138e-01 -3.802122089357463652e-01 3.151234198146274923e-01 2.353309050989837448e-01 -5.615437723758781585e-01 4.739097003795000873e-01 8.833180350613965004e-01 -1.311243808397104305e+00
1.100000000000000006e-01 3.636599772931833202e-02 -6.550987716677834083e-01 -8.952461424717921279e-01 1.055282427100475706e+00 -8.056749353685499493e-01 -3.815234527441434542e-01 3.148568695149783214e-01 2.333571363838696233e-01 -5.595202665961228616e-01 4.734083158595841501e-01 8.872611601774441636e-01 -1.314179648533714717e+00
1.110000000000000014e-01 3.668085459883330818e-02 -6.548654145313995700e-01 -8.958056627383882420e-01 1.055755835416335220e+00 -8.047876742083724944e-01 -3.828376323926771518e-01 3.145907409486853878e-01 2.313570524226350178e-01 -5.574740377349829412e-01 4.729075062429513587e-01 8.912198146500103224e-01 -1.317129779943127410e+00
1.120000000000000023e-01 3.699544533978199601e-02 -6.546340574789769606e-01 -8.963631367761232260e-01 1.056228742922578068e+00 -8.038964543937224816e-01 -3.841547621726202899e-01 3.143250324188903710e-01 2.293302948269914932e-01 -5.554047683619183218e-01 4.724072686704509638e-01 8.951940466962031717e-01 -1.320094242027328058e+00
1.130000000000000032e-01 3.730977037220088721e-02 -6.544047271841499924e-01 -8.969185415444851373e-01 1.056701150191248439e+00 -8.030012603470262356e-01 -3.854748564146476264e-01 3.140597422298549990e-01 2.272764995290560697e-01 -5.533121360458584936e-01 4.719076002906075207e-01 8.991839031042165864e-01 -1.323073072938145467e+00
1.140000000000000041e-01 3.762383011443073966e-02 -6.541774506846209647e-01 -8.974718536805309510e-01 1.057173057791539028e+00 -8.021020764439220629e-01 -3.867979294875857899e-01 3.137948686868769488e-01 2.251952966849059823e-01 -5.511958132701786361e-01 4.714084982595601048e-01 9.031894291625301996e-01 -1.326066309514837505e+00
1.150000000000000050e-01 3.793762498311761822e-02 -6.539522553879361100e-01 -8.980230494938011843e-01 1.057644466289798579e+00 -8.011988870147594977e-01 -3.881239957971006072e-01 3.135304100962056917e-01 2.230863105766257848e-01 -5.490554673463472479e-01 4.709099597410021931e-01 9.072106685865501952e-01 -1.329073987219422159e+00
1.160000000000000059e-01 3.825115539321382457e-02 -6.537291690773594510e-01 -8.985721049611474776e-01 1.058115376249539663e+00 -8.002916763461729310e-01 -3.894530697843200384e-01 3.132663647649575056e-01 2.209491595128374453e-01 -5.468907603262371797e-01 4.704119819061229335e-01 9.112476634426025512e-01 -1.332096140069680246e+00
1.170000000000000068e-01 3.856442175797878541e-02 -6.535082199178465778e-01 -8.991189957214736905e-01 1.058585788231445779e+00 -7.993804286827302930e-01 -3.907851659243897213e-01 3.130027310010303765e-01 2.187834557277047731e-01 -5.447013489130926311e-01 4.699145619335494684e-01 9.153004540691890289e-01 -1.335132800569747369e+00
1.180000000000000077e-01 3.887742448897981568e-02 -6.532894364621188998e-01 -8.996636970703867364e-01 1.059055702793379350e+00 -7.984651282286611140e-01 -3.921202987249594596e-01 3.127395071130181781e-01 2.165888052784045725e-01 -5.424868843711457833e-01 4.694176970092902579e-01 9.193690789954117593e-01 -1.338183999638213661e+00
1.190000000000000085e-01 3.919016399609283330e-02 -6.530728476568404828e-01 -9.002061839547579325e-01 1.059525120490388606e+00 -7.975457591496657450e-01 -3.934584827245976579e-01 3.124766914101245185e-01 2.143648079410583607e-01 -5.402470124338767388e-01 4.689213843266796244e-01 9.234535748564710600e-01 -1.341249766533648469e+00
1.199999999999999956e-01 3.950264068750295593e-02 -6.528584828488994685e-01 -9.007464309671917579e-01 1.059994041874715354e+00 -7.966223055748092863e-01 -3.947997324911313166e-01 3.122142822020759767e-01 2.121110571051193772e-01 -5.379813732109125501e-01 4.684256210863236292e-01 9.275539763061358967e-01 -1.344330128777458944e+00
1.209999999999999964e-01 3.981485496970503524e-02 -6.526463717917942997e-01 -9.012844123404026853e-01 1.060462467495801642e+00 -7.956947515985031139e-01 -3.961440626199087545e-01 3.119522777990350049e-01 2.098271396662111377e-01 -5.356896010935626729e-01 4.679304044960468367e-01 9.316703159260846245e-01 -1.347425112073994402e+00
1.219999999999999973e-01 4.012680724750407324e-02 -6.524365446521280809e-01 -9.018201019414961994e-01 1.060930397900297750e+00 -7.947630812825769997e-01 -3.974914877319827289e-01 3.116906765115121103e-01 2.075126359174152557e-01 -5.333713246589876222e-01 4.674357317708405235e-01 9.358026241320097638e-01 -1.350534740227802288e+00
1.229999999999999982e-01 4.043849792401558313e-02 -6.522290320162106303e-01 -9.023534732661552260e-01 1.061397833632068632e+00 -7.938272786584449348e-01 -3.988420224722105112e-01 3.114294766502778145e-01 2.051671194390077835e-01 -5.310261665730008351e-01 4.669416001328120513e-01 9.399509290763766733e-01 -1.353659035057938054e+00
1.239999999999999991e-01 4.074992740066585989e-02 -6.520238648967716655e-01 -9.028844994327281936e-01 1.061864775232201463e+00 -7.928873277293685407e-01 -4.001956815072684748e-01 3.111686765262737797e-01 2.027901569866447928e-01 -5.286537434915048461e-01 4.664480068111355737e-01 9.441152565477236580e-01 -1.356798016309231247e+00
1.250000000000000000e-01 4.106109607719213295e-02 -6.518210747397850113e-01 -9.034131531762197298e-01 1.062331223239012523e+00 -7.919432124728208455e-01 -4.015524795235776989e-01 3.109082744505237139e-01 2.003813083780001392e-01 -5.262536659605631106e-01 4.659549490420039075e-01 9.482956298663852701e-01 -1.359951701560403237e+00
1.260000000000000009e-01 4.137200435164265638e-02 -6.516206934314070498e-01 -9.039394068421803263e-01 1.062797178188054525e+00 -7.909949168429544208e-01 -4.029124312251380902e-01 3.106482687340434423e-01 1.979401263778599040e-01 -5.238255383151124711e-01 4.654624240685818481e-01 9.524920697765193456e-01 -1.363120106128930642e+00
1.270000000000000018e-01 4.168265262037670199e-02 -6.514227533050291896e-01 -9.044632323804954188e-01 1.063262640612123056e+00 -7.900424247731778760e-01 -4.042755513312670246e-01 3.103886576877507020e-01 1.954661565816804003e-01 -5.213689585763222611e-01 4.649704291409607615e-01 9.567045943343125414e-01 -1.366303242972545240e+00
1.280000000000000027e-01 4.199304127806445519e-02 -6.512272871484474646e-01 -9.049846013390717703e-01 1.063727611041264121e+00 -7.890857201788435971e-01 -4.056418545742395687e-01 3.101294396223742700e-01 1.929589372976184825e-01 -5.188835183476068202e-01 4.644789615161146745e-01 9.609332187922351443e-01 -1.369501122587255759e+00
1.290000000000000036e-01 4.230317071768682768e-02 -6.510343282111498153e-01 -9.055034848574193829e-01 1.064192090002780144e+00 -7.881247869600513933e-01 -4.070113556968268376e-01 3.098706128483625921e-01 1.904179994270457366e-01 -5.163688027093029653e-01 4.639880184578574762e-01 9.651779554792138116e-01 -1.372713752901776774e+00
1.300000000000000044e-01 4.261304133053518683e-02 -6.508439102117227204e-01 -9.060198536601287156e-01 1.064656078021237962e+00 -7.871596090045721583e-01 -4.083840694497286039e-01 3.096121756757918009e-01 1.878428663435603163e-01 -5.138243901120230772e-01 4.634975972368020614e-01 9.694388136765834663e-01 -1.375941139168241678e+00
1.310000000000000053e-01 4.292265350621098097e-02 -6.506560673453791743e-01 -9.065336780502407654e-01 1.065119575618474812e+00 -7.861901701908955431e-01 -4.097600105888968280e-01 3.093541264142731784e-01 1.852330537705130786e-01 -5.112498522686999003e-01 4.630076951303203070e-01 9.737157994896786795e-01 -1.379183283849077180e+00
1.320000000000000062e-01 4.323200763262525365e-02 -6.504708342916086794e-01 -9.070449279025094569e-01 1.065582583313605225e+00 -7.852164543914058603e-01 -4.111391938727458895e-01 3.090964633728601751e-01 1.825880696570676698e-01 -5.086447540453392646e-01 4.625183094225052138e-01 9.780089157149177703e-01 -1.382440186499910739e+00
1.330000000000000071e-01 4.354110409599811632e-02 -6.502882462219515824e-01 -9.075535726565547856e-01 1.066045101623027680e+00 -7.842384454756909928e-01 -4.125216340592458009e-01 3.088391848599545964e-01 1.799074140528170440e-01 -5.060086533505009365e-01 4.620294374041340468e-01 9.823181617022290757e-01 -1.385711843648376407e+00
1.340000000000000080e-01 4.384994328085806831e-02 -6.501083388078987557e-01 -9.080595813099052727e-01 1.066507131060431712e+00 -7.832561273139887481e-01 -4.139073459028941859e-01 3.085822891832125658e-01 1.771905789809825327e-01 -5.033411010235309124e-01 4.615410763726334742e-01 9.866435332126651803e-01 -1.388998248668685820e+00
1.350000000000000089e-01 4.415852557004128209e-02 -6.499311482289177322e-01 -9.085629224109288415e-01 1.066968672136804352e+00 -7.822694837807760981e-01 -4.152963441515628573e-01 3.083257746494496576e-01 1.744370483102250513e-01 -5.006416407215703579e-01 4.610532236320459276e-01 9.909850222710444578e-01 -1.392299391651821594e+00
